Multi_Cell_Image_Id,Multi_Cell_Image_Name,Single_Cell_Image_Id,TableNumber,ImageNumber,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Replicate,Image_Metadata_Compound,Image_Metadata_Concentration,moa
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,21,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,22,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,23,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,24,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,25,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,26,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,27,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,28,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,29,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,30,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,31,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,32,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,33,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,34,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,35,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,36,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,37,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,38,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,39,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,40,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,41,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,42,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,43,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,44,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,45,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,46,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,47,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,48,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,49,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,50,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,51,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,52,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,53,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,54,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,55,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,56,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,57,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,58,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,59,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,60,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,61,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,62,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,63,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,64,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,65,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,66,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,67,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,68,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,69,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,70,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,71,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,72,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,73,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,74,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,75,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,76,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,77,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,78,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,79,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,80,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,81,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,82,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,83,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,84,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,85,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,86,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,87,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,88,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,89,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,90,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,91,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,92,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,93,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,94,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,95,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,96,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,97,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,98,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,99,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,100,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,101,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,102,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,103,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,104,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,105,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,106,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,107,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,108,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,109,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,110,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,111,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,112,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,113,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,114,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,115,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,116,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,117,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,118,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,119,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,120,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,121,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,122,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,123,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,124,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,125,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,126,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,127,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,128,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,129,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,130,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,131,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,132,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,133,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,134,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,135,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,136,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,137,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,138,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,139,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,140,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,141,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,142,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,143,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,144,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,145,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,146,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,147,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,148,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,149,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,150,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,151,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,152,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,153,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,154,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,155,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,156,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,157,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,158,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,159,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,160,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,161,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,162,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,163,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,164,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,165,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,166,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,167,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,168,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,169,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,170,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,171,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,172,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,173,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,174,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,175,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,176,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,177,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,178,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,179,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,180,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,181,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,182,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,183,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,184,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,185,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,186,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,187,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,188,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,189,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,190,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,191,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,192,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,193,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,194,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,195,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,196,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,197,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,198,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,199,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,200,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,201,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,202,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,203,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,204,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,205,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,206,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,207,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,208,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,209,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,210,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,211,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,212,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,213,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,214,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
7,B02_s2_w125CF833D-7519-4E5D-A1A5-2A12E42E41E7,215,4,2882,Week4_27801,B02,1,DMSO,0.0,DMSO
